UID,EventType,EventName,LocalTime,StayTime,Source,OS,Gender,Age,Level,Version,isGray
21710604,click,AddToCart,1686316057475,1990,push,Android,f,17,0,4.13,N,
00878056,browse,Activity,1686284214082,1990,push,Android,m,40,0,4.13,N,
00878056,browse,GoodList,1686284216121,2039,push,Android,m,40,0,4.13,N,
00878056,browse,Videos,1686284218058,1937,push,Android,m,40,0,4.13,N,
00878056,browse,Videos,1686284220278,2220,push,Android,m,40,0,4.13,N,
00878056,browse,Instructions,1686284222426,2148,push,Android,m,40,0,4.13,N,
00878056,browse,Activity,1686284224441,2015,push,Android,m,40,0,4.13,N,
00878056,browse,GoodList,1686284226450,2009,push,Android,m,40,0,4.13,N,
00878056,browse,GoodDetail,1686284228260,1810,push,Android,m,40,0,4.13,N,
00878056,browse,Videos,1686284230179,1919,push,Android,m,40,0,4.13,N,
00878056,browse,Videos,1686284232271,2092,push,Android,m,40,0,4.13,N,
00878056,browse,Videos,1686284234252,1981,push,Android,m,40,0,4.13,N,
00878056,browse,Videos,1686284236429,2177,push,Android,m,40,0,4.13,N,
00878056,click,Payment,1686284238488,2059,push,Android,m,40,0,4.13,N,
00878056,browse,Settings,1686284240452,1964,push,Android,m,40,0,4.13,N,
00878056,browse,Settings,1686284242482,2030,push,Android,m,40,0,4.13,N,
00878056,browse,PaySuccess,1686284244381,1899,push,Android,m,40,0,4.13,N,
19605093,browse,Activity,1686304851105,1899,natural,Android,f,36,0,4.13,N,
19605093,browse,GoodList,1686304853056,1951,natural,Android,f,36,0,4.13,N,
19605093,browse,Settings,1686304854901,1845,natural,Android,f,36,0,4.13,N,
19605093,browse,Activity,1686304856976,2075,natural,Android,f,36,0,4.13,N,
19605093,browse,GoodList,1686304859005,2029,natural,Android,f,36,0,4.13,N,
19605093,browse,Settings,1686304861235,2230,natural,Android,f,36,0,4.13,N,
19605093,browse,Activity,1686304863202,1967,natural,Android,f,36,0,4.13,N,
19605093,browse,GoodList,1686304865210,2008,natural,Android,f,36,0,4.13,N,
19605093,browse,Activity,1686304867218,2008,natural,Android,f,36,0,4.13,N,
19605093,browse,GoodList,1686304869320,2102,natural,Android,f,36,0,4.13,N,
19605093,browse,GoodDetail,1686304871536,2216,natural,Android,f,36,0,4.13,N,
19605093,browse,Live,1686304873569,2033,natural,Android,f,36,0,4.13,N,
19605093,click,AddToCart,1686304875473,1904,natural,Android,f,36,0,4.13,N,
03762002,browse,Activity,1686316396100,1904,natural,Android,f,47,0,4.13,N,
03762002,browse,GoodList,1686316398019,1919,natural,Android,f,47,0,4.13,N,
03762002,browse,Activity,1686316400138,2119,natural,Android,f,47,0,4.13,N,
03762002,browse,Live,1686316401950,1812,natural,Android,f,47,0,4.13,N,
03762002,browse,Live,1686316403790,1840,natural,Android,f,47,0,4.13,N,
03762002,browse,Videos,1686316405656,1866,natural,Android,f,47,0,4.13,N,
03762002,browse,Videos,1686316407603,1947,natural,Android,f,47,0,4.13,N,
03762002,browse,Videos,1686316409648,2045,natural,Android,f,47,0,4.13,N,
03762002,browse,Live,1686316411673,2025,natural,Android,f,47,0,4.13,N,
03762002,browse,GoodList,1686316413726,2053,natural,Android,f,47,0,4.13,N,
03762002,browse,GoodDetail,1686316415776,2050,natural,Android,f,47,0,4.13,N,
03762002,browse,GoodList,1686316417686,1910,natural,Android,f,47,0,4.13,N,
03762002,browse,GoodDetail,1686316419924,2238,natural,Android,f,47,0,4.13,N,
03762002,click,AddToCart,1686316422014,2090,natural,Android,f,47,0,4.13,N,
05956842,browse,Activity,1686317048704,2090,push,iOS,m,44,2,4.13,N,
05956842,browse,GoodList,1686317050786,2082,push,iOS,m,44,2,4.13,N,
05956842,browse,Activity,1686317052679,1893,push,iOS,m,44,2,4.13,N,
05956842,browse,GoodList,1686317054708,2029,push,iOS,m,44,2,4.13,N,
05956842,browse,Videos,1686317056638,1930,push,iOS,m,44,2,4.13,N,
05956842,browse,GoodDetail,1686317058648,2010,push,iOS,m,44,2,4.13,N,
05956842,click,AddToCart,1686317060563,1915,push,iOS,m,44,2,4.13,N,
08665995,browse,Activity,1686308749517,1915,natural,Android,f,45,1,4.13,N,
08665995,browse,Videos,1686308751405,1888,natural,Android,f,45,1,4.13,N,
08665995,browse,GoodList,1686308753422,2017,natural,Android,f,45,1,4.13,N,
08665995,browse,Live,1686308755474,2052,natural,Android,f,45,1,4.13,N,
08665995,browse,Activity,1686308757373,1899,natural,Android,f,45,1,4.13,N,
08665995,browse,Videos,1686308759417,2044,natural,Android,f,45,1,4.13,N,
08665995,browse,Videos,1686308761401,1984,natural,Android,f,45,1,4.13,N,
08665995,browse,Personal,1686308763412,2011,natural,Android,f,45,1,4.13,N,
08665995,browse,GoodList,1686308765544,2132,natural,Android,f,45,1,4.13,N,
08665995,browse,GoodDetail,1686308767421,1877,natural,Android,f,45,1,4.13,N,
08665995,browse,GoodList,1686308769379,1958,natural,Android,f,45,1,4.13,N,
08665995,browse,GoodDetail,1686308771375,1996,natural,Android,f,45,1,4.13,N,
08665995,browse,Live,1686308773294,1919,natural,Android,f,45,1,4.13,N,
08665995,click,AddToCart,1686308775319,2025,natural,Android,f,45,1,4.13,N,
06221231,browse,Activity,1686306983911,2025,push,Android,f,22,0,4.13,N,
06221231,browse,Settings,1686306985867,1956,push,Android,f,22,0,4.13,N,
06221231,browse,Videos,1686306987911,2044,push,Android,f,22,0,4.13,N,
06221231,browse,Videos,1686306989957,2046,push,Android,f,22,0,4.13,N,
06221231,browse,Live,1686306992030,2073,push,Android,f,22,0,4.13,N,
06221231,browse,Live,1686306993914,1884,push,Android,f,22,0,4.13,N,
06221231,browse,GoodList,1686306995802,1888,push,Android,f,22,0,4.13,N,
06221231,browse,Activity,1686306997914,2112,push,Android,f,22,0,4.13,N,
06221231,browse,GoodList,1686306999828,1914,push,Android,f,22,0,4.13,N,
06221231,browse,GoodDetail,1686307001988,2160,push,Android,f,22,0,4.13,N,
06221231,browse,GoodList,1686307004078,2090,push,Android,f,22,0,4.13,N,
06221231,browse,GoodDetail,1686307006029,1951,push,Android,f,22,0,4.13,N,
06221231,browse,Instructions,1686307008128,2099,push,Android,f,22,0,4.13,N,
06221231,browse,Settings,1686307010207,2079,push,Android,f,22,0,4.13,N,
06221231,browse,Live,1686307012344,2137,push,Android,f,22,0,4.13,N,
06221231,click,AddToCart,1686307014394,2050,push,Android,f,22,0,4.13,N,
05596701,browse,Activity,1686309412967,2050,push,Android,f,22,0,4.13,N,
05596701,browse,GoodList,1686309415126,2159,push,Android,f,22,0,4.13,N,
05596701,browse,Videos,1686309417229,2103,push,Android,f,22,0,4.13,N,
05596701,browse,GoodDetail,1686309419280,2051,push,Android,f,22,0,4.13,N,
05596701,click,Payment,1686309421233,1953,push,Android,f,22,0,4.13,N,
05596701,browse,Videos,1686309423296,2063,push,Android,f,22,0,4.13,N,
05596701,browse,Videos,1686309425201,1905,push,Android,f,22,0,4.13,N,
05596701,browse,Live,1686309427355,2154,push,Android,f,22,0,4.13,N,
05596701,browse,Videos,1686309429286,1931,push,Android,f,22,0,4.13,N,
05596701,browse,PaySuccess,1686309431459,2173,push,Android,f,22,0,4.13,N,
19806846,browse,Activity,1686319494682,2173,push,Android,f,41,0,4.13,N,
19806846,browse,GoodList,1686319496702,2020,push,Android,f,41,0,4.13,N,
19806846,browse,GoodDetail,1686319498719,2017,push,Android,f,41,0,4.13,N,
19806846,browse,GoodList,1686319500756,2037,push,Android,f,41,0,4.13,N,
19806846,browse,GoodDetail,1686319502670,1914,push,Android,f,41,0,4.13,N,
19806846,browse,GoodList,1686319504702,2032,push,Android,f,41,0,4.13,N,
19806846,browse,GoodDetail,1686319506827,2125,push,Android,f,41,0,4.13,N,
19806846,browse,GoodList,1686319508714,1887,push,Android,f,41,0,4.13,N,
19806846,browse,GoodDetail,1686319510700,1986,push,Android,f,41,0,4.13,N,
19806846,click,Payment,1686319512793,2093,push,Android,f,41,0,4.13,N,
19806846,browse,PaySuccess,1686319514825,2032,push,Android,f,41,0,4.13,N,
06089909,browse,Activity,1686308947763,2032,push,iOS,f,25,0,4.13,N,
06089909,browse,GoodList,1686308949797,2034,push,iOS,f,25,0,4.13,N,
06089909,browse,Live,1686308951807,2010,push,iOS,f,25,0,4.13,N,
06089909,browse,Activity,1686308953776,1969,push,iOS,f,25,0,4.13,N,
06089909,browse,GoodList,1686308955940,2164,push,iOS,f,25,0,4.13,N,
06089909,browse,Videos,1686308958025,2085,push,iOS,f,25,0,4.13,N,
06089909,browse,Live,1686308959925,1900,push,iOS,f,25,0,4.13,N,
06089909,browse,Live,1686308962066,2141,push,iOS,f,25,0,4.13,N,
06089909,browse,Videos,1686308963921,1855,push,iOS,f,25,0,4.13,N,
06089909,browse,GoodDetail,1686308965783,1862,push,iOS,f,25,0,4.13,N,
06089909,click,AddToCart,1686308967867,2084,push,iOS,f,25,0,4.13,N,
14742350,browse,Activity,1686286139633,2084,push,Android,f,35,0,4.13,N,
14742350,browse,GoodList,1686286141761,2128,push,Android,f,35,0,4.13,N,
14742350,browse,Videos,1686286143747,1986,push,Android,f,35,0,4.13,N,
14742350,browse,Videos,1686286145906,2159,push,Android,f,35,0,4.13,N,
14742350,browse,GoodDetail,1686286147963,2057,push,Android,f,35,0,4.13,N,
14742350,browse,Live,1686286150057,2094,push,Android,f,35,0,4.13,N,
14742350,browse,GoodList,1686286152091,2034,push,Android,f,35,0,4.13,N,
14742350,browse,GoodDetail,1686286154206,2115,push,Android,f,35,0,4.13,N,
14742350,browse,Live,1686286156088,1882,push,Android,f,35,0,4.13,N,
14742350,browse,GoodList,1686286158093,2005,push,Android,f,35,0,4.13,N,
14742350,browse,GoodDetail,1686286160074,1981,push,Android,f,35,0,4.13,N,
14742350,browse,Settings,1686286162228,2154,push,Android,f,35,0,4.13,N,
14742350,browse,Settings,1686286164190,1962,push,Android,f,35,0,4.13,N,
14742350,browse,GoodList,1686286166223,2033,push,Android,f,35,0,4.13,N,
14742350,browse,GoodDetail,1686286168260,2037,push,Android,f,35,0,4.13,N,
14742350,click,AddToCart,1686286170087,1827,push,Android,f,35,0,4.13,N,
18823907,browse,Activity,1686305281429,1827,push,Android,m,45,0,4.13,N,
18823907,browse,Live,1686305283387,1958,push,Android,m,45,0,4.13,N,
18823907,browse,Videos,1686305285188,1801,push,Android,m,45,0,4.13,N,
18823907,browse,Instructions,1686305287184,1996,push,Android,m,45,0,4.13,N,
18823907,browse,GoodList,1686305289196,2012,push,Android,m,45,0,4.13,N,
18823907,browse,Live,1686305291118,1922,push,Android,m,45,0,4.13,N,
18823907,browse,Videos,1686305293171,2053,push,Android,m,45,0,4.13,N,
18823907,browse,Instructions,1686305295202,2031,push,Android,m,45,0,4.13,N,
18823907,browse,Live,1686305297086,1884,push,Android,m,45,0,4.13,N,
18823907,browse,GoodDetail,1686305299037,1951,push,Android,m,45,0,4.13,N,
18823907,browse,Videos,1686305301047,2010,push,Android,m,45,0,4.13,N,
18823907,click,Payment,1686305302982,1935,push,Android,m,45,0,4.13,N,
18823907,browse,Videos,1686305304842,1860,push,Android,m,45,0,4.13,N,
18823907,browse,Videos,1686305306834,1992,push,Android,m,45,0,4.13,N,
18823907,browse,PaySuccess,1686305308837,2003,push,Android,m,45,0,4.13,N,
15574108,browse,Activity,1686300344779,2003,push,Android,f,23,2,4.13,N,
15574108,browse,GoodList,1686300346730,1951,push,Android,f,23,2,4.13,N,
15574108,browse,Live,1686300348679,1949,push,Android,f,23,2,4.13,N,
15574108,browse,GoodDetail,1686300350705,2026,push,Android,f,23,2,4.13,N,
15574108,browse,Videos,1686300352644,1939,push,Android,f,23,2,4.13,N,
15574108,click,Payment,1686300354611,1967,push,Android,f,23,2,4.13,N,
15574108,browse,Live,1686300356630,2019,push,Android,f,23,2,4.13,N,
15574108,browse,PaySuccess,1686300358581,1951,push,Android,f,23,2,4.13,N,
03473464,browse,Activity,1686322242794,1951,push,Android,f,36,2,4.13,N,
03473464,browse,GoodList,1686322244577,1783,push,Android,f,36,2,4.13,N,
03473464,browse,Live,1686322246654,2077,push,Android,f,36,2,4.13,N,
03473464,browse,Activity,1686322248739,2085,push,Android,f,36,2,4.13,N,
03473464,browse,GoodList,1686322250660,1921,push,Android,f,36,2,4.13,N,
03473464,browse,Videos,1686322252837,2177,push,Android,f,36,2,4.13,N,
03473464,browse,Activity,1686322254821,1984,push,Android,f,36,2,4.13,N,
03473464,browse,GoodList,1686322256921,2100,push,Android,f,36,2,4.13,N,
03473464,browse,Activity,1686322258958,2037,push,Android,f,36,2,4.13,N,
03473464,browse,GoodList,1686322260842,1884,push,Android,f,36,2,4.13,N,
03473464,browse,Videos,1686322263023,2181,push,Android,f,36,2,4.13,N,
03473464,browse,GoodDetail,1686322265127,2104,push,Android,f,36,2,4.13,N,
03473464,click,AddToCart,1686322267123,1996,push,Android,f,36,2,4.13,N,
11622973,browse,Activity,1686320161993,1996,push,Android,m,51,0,4.13,N,
11622973,browse,GoodList,1686320164064,2071,push,Android,m,51,0,4.13,N,
11622973,browse,Live,1686320165858,1794,push,Android,m,51,0,4.13,N,
11622973,browse,GoodDetail,1686320167899,2041,push,Android,m,51,0,4.13,N,
11622973,browse,GoodList,1686320169822,1923,push,Android,m,51,0,4.13,N,
11622973,browse,GoodDetail,1686320171745,1923,push,Android,m,51,0,4.13,N,
11622973,browse,Videos,1686320173752,2007,push,Android,m,51,0,4.13,N,
11622973,browse,GoodList,1686320175756,2004,push,Android,m,51,0,4.13,N,
11622973,browse,Videos,1686320177721,1965,push,Android,m,51,0,4.13,N,
11622973,browse,GoodDetail,1686320179785,2064,push,Android,m,51,0,4.13,N,
11622973,browse,Videos,1686320181689,1904,push,Android,m,51,0,4.13,N,
11622973,browse,GoodList,1686320183685,1996,push,Android,m,51,0,4.13,N,
11622973,browse,GoodDetail,1686320185700,2015,push,Android,m,51,0,4.13,N,
11622973,click,Payment,1686320187662,1962,push,Android,m,51,0,4.13,N,
11622973,browse,PaySuccess,1686320189702,2040,push,Android,m,51,0,4.13,N,
14075076,browse,Activity,1686306043237,2040,natural,Android,m,44,0,4.13,N,
14075076,browse,Instructions,1686306045314,2077,natural,Android,m,44,0,4.13,N,
14075076,browse,Live,1686306047483,2169,natural,Android,m,44,0,4.13,N,
14075076,browse,Instructions,1686306049418,1935,natural,Android,m,44,0,4.13,N,
14075076,browse,Videos,1686306051396,1978,natural,Android,m,44,0,4.13,N,
14075076,browse,GoodList,1686306053408,2012,natural,Android,m,44,0,4.13,N,
14075076,browse,GoodDetail,1686306055394,1986,natural,Android,m,44,0,4.13,N,
14075076,browse,Videos,1686306057373,1979,natural,Android,m,44,0,4.13,N,
14075076,browse,Settings,1686306059293,1920,natural,Android,m,44,0,4.13,N,
14075076,browse,Live,1686306061322,2029,natural,Android,m,44,0,4.13,N,
14075076,browse,Settings,1686306063242,1920,natural,Android,m,44,0,4.13,N,
14075076,browse,Live,1686306065119,1877,natural,Android,m,44,0,4.13,N,
14075076,click,Payment,1686306067107,1988,natural,Android,m,44,0,4.13,N,
14075076,browse,PaySuccess,1686306069132,2025,natural,Android,m,44,0,4.13,N,
02933597,browse,Activity,1686319900725,2025,push,Android,f,59,0,4.13,N,
02933597,browse,Live,1686319902725,2000,push,Android,f,59,0,4.13,N,
02933597,browse,GoodList,1686319904622,1897,push,Android,f,59,0,4.13,N,
02933597,browse,GoodDetail,1686319906556,1934,push,Android,f,59,0,4.13,N,
02933597,browse,Settings,1686319908513,1957,push,Android,f,59,0,4.13,N,
02933597,browse,Live,1686319910340,1827,push,Android,f,59,0,4.13,N,
02933597,browse,GoodList,1686319912237,1897,push,Android,f,59,0,4.13,N,
02933597,browse,GoodDetail,1686319914307,2070,push,Android,f,59,0,4.13,N,
02933597,browse,Settings,1686319916358,2051,push,Android,f,59,0,4.13,N,
02933597,browse,GoodList,1686319918340,1982,push,Android,f,59,0,4.13,N,
02933597,browse,Videos,1686319920221,1881,push,Android,f,59,0,4.13,N,
02933597,browse,Instructions,1686319922191,1970,push,Android,f,59,0,4.13,N,
02933597,browse,GoodDetail,1686319924259,2068,push,Android,f,59,0,4.13,N,
02933597,browse,Live,1686319926094,1835,push,Android,f,59,0,4.13,N,
02933597,browse,Videos,1686319928275,2181,push,Android,f,59,0,4.13,N,
02933597,browse,GoodList,1686319930145,1870,push,Android,f,59,0,4.13,N,
02933597,browse,Live,1686319932129,1984,push,Android,f,59,0,4.13,N,
02933597,browse,GoodDetail,1686319934076,1947,push,Android,f,59,0,4.13,N,
02933597,click,AddToCart,1686319936065,1989,push,Android,f,59,0,4.13,N,
18750095,browse,Activity,1686310603103,1989,push,Android,f,40,0,4.13,N,
18750095,browse,GoodList,1686310605119,2016,push,Android,f,40,0,4.13,N,
18750095,browse,Activity,1686310607092,1973,push,Android,f,40,0,4.13,N,
18750095,browse,GoodList,1686310609025,1933,push,Android,f,40,0,4.13,N,
18750095,browse,Activity,1686310611042,2017,push,Android,f,40,0,4.13,N,
18750095,browse,Videos,1686310612931,1889,push,Android,f,40,0,4.13,N,
18750095,browse,Instructions,1686310615152,2221,push,Android,f,40,0,4.13,N,
18750095,browse,Videos,1686310617088,1936,push,Android,f,40,0,4.13,N,
18750095,browse,Videos,1686310619058,1970,push,Android,f,40,0,4.13,N,
18750095,browse,GoodList,1686310621143,2085,push,Android,f,40,0,4.13,N,
18750095,browse,Videos,1686310623153,2010,push,Android,f,40,0,4.13,N,
18750095,browse,Activity,1686310625073,1920,push,Android,f,40,0,4.13,N,
18750095,browse,Videos,1686310626925,1852,push,Android,f,40,0,4.13,N,
18750095,browse,Instructions,1686310629059,2134,push,Android,f,40,0,4.13,N,
18750095,browse,GoodList,1686310631183,2124,push,Android,f,40,0,4.13,N,
18750095,browse,Videos,1686310633053,1870,push,Android,f,40,0,4.13,N,
18750095,browse,GoodDetail,1686310635167,2114,push,Android,f,40,0,4.13,N,
18750095,click,AddToCart,1686310637250,2083,push,Android,f,40,0,4.13,N,
00302199,browse,Activity,1686280273841,2083,natural,iOS,m,43,0,4.13,N,
00302199,browse,Videos,1686280275983,2142,natural,iOS,m,43,0,4.13,N,
00302199,browse,GoodList,1686280278146,2163,natural,iOS,m,43,0,4.13,N,
00302199,browse,GoodDetail,1686280280166,2020,natural,iOS,m,43,0,4.13,N,
00302199,browse,GoodList,1686280282116,1950,natural,iOS,m,43,0,4.13,N,
00302199,browse,GoodDetail,1686280284101,1985,natural,iOS,m,43,0,4.13,N,
00302199,browse,GoodList,1686280286116,2015,natural,iOS,m,43,0,4.13,N,
00302199,browse,GoodDetail,1686280288107,1991,natural,iOS,m,43,0,4.13,N,
00302199,browse,GoodList,1686280289936,1829,natural,iOS,m,43,0,4.13,N,
00302199,browse,GoodDetail,1686280291880,1944,natural,iOS,m,43,0,4.13,N,
00302199,click,Payment,1686280293560,1680,natural,iOS,m,43,0,4.13,N,
00302199,browse,Videos,1686280295384,1824,natural,iOS,m,43,0,4.13,N,
00302199,browse,PaySuccess,1686280297589,2205,natural,iOS,m,43,0,4.13,N,
18443299,browse,Activity,1686316471009,2205,push,iOS,f,46,1,4.13,N,
18443299,browse,Videos,1686316472924,1915,push,iOS,f,46,1,4.13,N,
18443299,browse,GoodList,1686316474794,1870,push,iOS,f,46,1,4.13,N,
18443299,browse,Videos,1686316476926,2132,push,iOS,f,46,1,4.13,N,
18443299,browse,Activity,1686316479018,2092,push,iOS,f,46,1,4.13,N,
18443299,browse,GoodList,1686316481202,2184,push,iOS,f,46,1,4.13,N,
18443299,browse,GoodDetail,1686316483228,2026,push,iOS,f,46,1,4.13,N,
18443299,click,AddToCart,1686316485096,1868,push,iOS,f,46,1,4.13,N,
02552123,browse,Activity,1686310611416,1868,push,iOS,f,34,1,4.13,N,
02552123,browse,GoodList,1686310613414,1998,push,iOS,f,34,1,4.13,N,
02552123,browse,Activity,1686310615464,2050,push,iOS,f,34,1,4.13,N,
02552123,browse,Videos,1686310617480,2016,push,iOS,f,34,1,4.13,N,
02552123,browse,Live,1686310619514,2034,push,iOS,f,34,1,4.13,N,
02552123,browse,GoodList,1686310621364,1850,push,iOS,f,34,1,4.13,N,
02552123,browse,GoodDetail,1686310623494,2130,push,iOS,f,34,1,4.13,N,
02552123,browse,Settings,1686310625435,1941,push,iOS,f,34,1,4.13,N,
02552123,browse,Live,1686310627335,1900,push,iOS,f,34,1,4.13,N,
02552123,browse,GoodList,1686310629430,2095,push,iOS,f,34,1,4.13,N,
